Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked,Title,SexGroup,Surname,TicketShort,FamilySize,Alone,GroupID,FarePerHead,NumInGroup,GroupSurvived,GroupSurvivalRate,Prediction
0.0,3,"Olsen, Mr. Ole Martin",1,26.0,0,0,Fa 265302,7.3125,,S,Mr,1,Olsen,Fa 2653,1,True,Alone,7,1.0,0.0,0.0,0
0.0,1,"Williams, Mr. Charles Duane",1,51.0,0,1,PC 17597,61.3792,,C,Mr,1,Williams,PC 175,2,False,Alone,30,1.0,0.0,0.0,0
1.0,3,"Gilnagh, Miss. Katherine ""Katie""",0,16.0,0,0,35851,7.7333,,Q,Miss,2,Gilnagh,358,1,True,Alone,7,1.0,1.0,1.0,1
0.0,3,"Corn, Mr. Harry",1,30.0,0,0,SOTON/OQ 392090,8.05,,S,Mr,1,Corn,SOTON/OQ 3920,1,True,Alone,8,1.0,0.0,0.0,0
0.0,3,"Smiljanic, Mr. Mile",1,26.0,0,0,315037,8.6625,,S,Mr,1,Smiljanic,3150,1,True,Alone,8,1.0,0.0,0.0,0
0.0,3,"Sage, Master. Thomas Henry",1,6.0,8,2,CA. 2343,69.55,,S,Master,0,Sage,CA. 23,11,False,Sage-3-CA. 23-69.55-S,6,4.0,0.0,0.0,0
0.0,3,"Cribb, Mr. John Hatfield",1,44.0,0,1,371362,16.1,,S,Mr,1,Cribb,3713,2,False,Alone,8,1.0,0.0,0.0,0
1.0,2,"Watt, Mrs. James (Elizabeth ""Bessie"" Inglis Milne)",0,40.0,0,0,C.A. 33595,15.75,,S,Mrs,2,Watt,C.A. 335,1,True,Watt-2-C.A. 335-15.75-S,15,1.0,1.0,1.0,1
0.0,3,"Bengtsson, Mr. John Viktor",1,26.0,0,0,347068,7.775,,S,Mr,1,Bengtsson,3470,1,True,Alone,7,1.0,0.0,0.0,0
0.0,3,"Calic, Mr. Jovo",1,17.0,0,0,315093,8.6625,,S,Mr,1,Calic,3150,1,True,Alone,8,1.0,0.0,0.0,0
0.0,3,"Panula, Master. Eino Viljami",1,1.0,4,1,3101295,39.6875,,S,Master,0,Panula,31012,6,False,Panula-3-31012-39.6875-S,6,4.0,0.0,0.0,0
1.0,3,"Goldsmith, Master. Frank John William ""Frankie""",1,9.0,0,2,363291,20.525,,S,Master,0,Goldsmith,3632,3,False,Goldsmith-3-3632-20.525-S,6,2.0,2.0,1.0,1
1.0,1,"Chibnall, Mrs. (Edith Martha Bowerman)",0,45.0,0,1,113505,55.0,E33,S,Mrs,2,Chibnall,1135,2,False,Alone,27,1.0,1.0,1.0,1
0.0,3,"Skoog, Mrs. William (Anna Bernhardina Karlsson)",0,45.0,1,4,347088,27.9,,S,Mrs,2,Skoog,3470,6,False,Skoog-3-3470-27.9-S,4,5.0,0.0,0.0,0
0.0,1,"Baumann, Mr. John D",1,41.5,0,0,PC 17318,25.925,,S,Mr,1,Baumann,PC 173,1,True,Alone,25,1.0,0.0,0.0,0
0.0,3,"Ling, Mr. Lee",1,28.0,0,0,1601,56.4958,,S,Mr,1,Ling,16,1,True,Alone,56,1.0,0.0,0.0,0
0.0,1,"Van der hoef, Mr. Wyckoff",1,61.0,0,0,111240,33.5,B19,S,Mr,1,hoef,1112,1,True,Alone,33,1.0,0.0,0.0,0
0.0,3,"Rice, Master. Arthur",1,4.0,4,1,382652,29.125,,Q,Master,0,Rice,3826,6,False,Rice-3-3826-29.125-Q,4,5.0,0.0,0.0,0
1.0,3,"Johnson, Miss. Eleanor Ileen",0,1.0,1,1,347742,11.1333,,S,Miss,2,Johnson,3477,3,False,Johnson-3-3477-11.1333-S,3,3.0,3.0,1.0,1
0.0,3,"Sivola, Mr. Antti Wilhelm",1,21.0,0,0,STON/O 2. 3101280,7.925,,S,Mr,1,Sivola,STON/O 2. 31012,1,True,Alone,7,1.0,0.0,0.0,0
0.0,1,"Smith, Mr. James Clinch",1,56.0,0,0,17764,30.6958,A7,C,Mr,1,Smith,177,1,True,Alone,30,1.0,0.0,0.0,0
0.0,3,"Klasen, Mr. Klas Albin",1,18.0,1,1,350404,7.8542,,S,Mr,1,Klasen,3504,3,False,Alone,2,1.0,0.0,0.0,0
0.0,3,"Lefebre, Master. Henry Forbes",1,6.0,3,1,4133,25.4667,,S,Master,0,Lefebre,41,5,False,Lefebre-3-41-25.4667-S,5,4.0,0.0,0.0,0
0.0,1,"Isham, Miss. Ann Elizabeth",0,50.0,0,0,PC 17595,28.7125,C49,C,Miss,2,Isham,PC 175,1,True,Alone,28,1.0,0.0,0.0,1
0.0,2,"Hale, Mr. Reginald",1,30.0,0,0,250653,13.0,,S,Mr,1,Hale,2506,1,True,Alone,13,1.0,0.0,0.0,0
0.0,3,"Leonard, Mr. Lionel",1,36.0,0,0,LINE,7.8958,,S,Mr,1,Leonard,LI,1,True,Alone,7,1.0,0.0,0.0,0
0.0,3,"Sage, Miss. Constance Gladys",0,18.0,8,2,CA. 2343,69.55,,S,Miss,2,Sage,CA. 23,11,False,Sage-3-CA. 23-69.55-S,6,4.0,0.0,0.0,0
0.0,2,"Pernot, Mr. Rene",1,30.0,0,0,SC/PARIS 2131,15.05,,C,Mr,1,Pernot,SC/PARIS 21,1,True,Alone,15,1.0,0.0,0.0,0
0.0,3,"Asplund, Master. Clarence Gustaf Hugo",1,9.0,4,2,347077,31.3875,,S,Master,0,Asplund,3470,7,False,Asplund-3-3470-31.3875-S,4,4.0,3.0,0.75,0
1.0,2,"Becker, Master. Richard F",1,1.0,2,1,230136,39.0,F4,S,Master,0,Becker,2301,4,False,Becker-2-2301-39.0-S,9,2.0,2.0,1.0,1
1.0,3,"Kink-Heilmann, Miss. Luise Gretchen",0,4.0,0,2,315153,22.025,,S,Miss,2,Heilmann,3151,3,False,Heilmann-3-3151-22.025-S,7,1.0,1.0,1.0,1
0.0,1,"Rood, Mr. Hugh Roscoe",1,41.5,0,0,113767,50.0,A32,S,Mr,1,Rood,1137,1,True,Alone,50,1.0,0.0,0.0,0
1.0,3,"O'Brien, Mrs. Thomas (Johanna ""Hannah"" Godfrey)",0,31.0,1,0,370365,15.5,,Q,Mrs,2,Brien,3703,2,False,Alone,7,1.0,1.0,1.0,1
1.0,1,"Romaine, Mr. Charles Hallace (""Mr C Rolmane"")",1,45.0,0,0,111428,26.55,,S,Mr,1,Romaine,1114,1,True,Alone,26,1.0,1.0,1.0,0
0.0,3,"Bourke, Mr. John",1,40.0,1,1,364849,15.5,,Q,Mr,1,Bourke,3648,3,False,Alone,5,1.0,0.0,0.0,0
0.0,3,"Turcin, Mr. Stjepan",1,36.0,0,0,349247,7.8958,,S,Mr,1,Turcin,3492,1,True,Alone,7,1.0,0.0,0.0,0
1.0,2,"Pinsky, Mrs. (Rosa)",0,32.0,0,0,234604,13.0,,S,Mrs,2,Pinsky,2346,1,True,Alone,13,1.0,1.0,1.0,1
0.0,2,"Carbines, Mr. William",1,19.0,0,0,28424,13.0,,S,Mr,1,Carbines,284,1,True,Alone,13,1.0,0.0,0.0,0
1.0,3,"Andersen-Jensen, Miss. Carla Christine Nielsine",0,19.0,1,0,350046,7.8542,,S,Miss,2,Jensen,3500,2,False,Alone,3,1.0,1.0,1.0,1
1.0,2,"Navratil, Master. Michel M",1,3.0,1,1,230080,26.0,F2,S,Master,0,Navratil,2300,3,False,Navratil-2-2300-26.0-S,8,2.0,2.0,1.0,1
1.0,1,"Brown, Mrs. James Joseph (Margaret Tobin)",0,44.0,0,0,PC 17610,27.7208,B4,C,Mrs,2,Brown,PC 176,1,True,Alone,27,1.0,1.0,1.0,1
1.0,1,"Lurette, Miss. Elise",0,58.0,0,0,PC 17569,146.5208,B80,C,Miss,2,Lurette,PC 175,1,True,Alone,146,1.0,1.0,1.0,1
0.0,3,"Mernagh, Mr. Robert",1,26.0,0,0,368703,7.75,,Q,Mr,1,Mernagh,3687,1,True,Alone,7,1.0,0.0,0.0,0
0.0,3,"Olsen, Mr. Karl Siegwart Andreas",1,42.0,0,1,4579,8.4042,,S,Mr,1,Olsen,45,2,False,Alone,4,1.0,0.0,0.0,0
1.0,3,"Madigan, Miss. Margaret ""Maggie""",0,18.0,0,0,370370,7.75,,Q,Miss,2,Madigan,3703,1,True,Alone,7,1.0,1.0,1.0,1
0.0,2,"Yrois, Miss. Henriette (""Mrs Harbeck"")",0,24.0,0,0,248747,13.0,,S,Miss,2,Yrois,2487,1,True,Alone,13,1.0,0.0,0.0,1
0.0,3,"Vande Walle, Mr. Nestor Cyriel",1,28.0,0,0,345770,9.5,,S,Mr,1,Walle,3457,1,True,Alone,9,1.0,0.0,0.0,0
0.0,3,"Sage, Mr. Frederick",1,26.0,8,2,CA. 2343,69.55,,S,Mr,1,Sage,CA. 23,11,False,Alone,6,1.0,0.0,0.0,0
0.0,3,"Johanson, Mr. Jakob Alfred",1,34.0,0,0,3101264,6.4958,,S,Mr,1,Johanson,31012,1,True,Alone,6,1.0,0.0,0.0,0
0.0,3,"Youseff, Mr. Gerious",1,45.5,0,0,2628,7.225,,C,Mr,1,Youseff,26,1,True,Alone,7,1.0,0.0,0.0,0
1.0,3,"Cohen, Mr. Gurshon ""Gus""",1,18.0,0,0,A/5 3540,8.05,,S,Mr,1,Cohen,A/5 35,1,True,Alone,8,1.0,1.0,1.0,0
0.0,3,"Strom, Miss. Telma Matilda",0,2.0,0,1,347054,10.4625,G6,S,Miss,2,Strom,3470,2,False,Strom-3-3470-10.4625-S,5,2.0,0.0,0.0,0
0.0,3,"Backstrom, Mr. Karl Alfred",1,32.0,1,0,3101278,15.85,,S,Mr,1,Backstrom,31012,2,False,Alone,7,1.0,0.0,0.0,0
1.0,3,"Albimona, Mr. Nassef Cassem",1,26.0,0,0,2699,18.7875,,C,Mr,1,Albimona,26,1,True,Alone,18,1.0,1.0,1.0,0
1.0,3,"Carr, Miss. Helen ""Ellen""",0,16.0,0,0,367231,7.75,,Q,Miss,2,Carr,3672,1,True,Alone,7,1.0,1.0,1.0,1
1.0,1,"Blank, Mr. Henry",1,40.0,0,0,112277,31.0,A31,C,Mr,1,Blank,1122,1,True,Alone,31,1.0,1.0,1.0,0
0.0,3,"Ali, Mr. Ahmed",1,24.0,0,0,SOTON/O.Q. 3101311,7.05,,S,Mr,1,Ali,SOTON/O.Q. 31013,1,True,Alone,7,1.0,0.0,0.0,0
1.0,2,"Cameron, Miss. Clear Annie",0,35.0,0,0,F.C.C. 13528,21.0,,S,Miss,2,Cameron,F.C.C. 135,1,True,Alone,21,1.0,1.0,1.0,1
0.0,3,"Perkin, Mr. John Henry",1,22.0,0,0,A/5 21174,7.25,,S,Mr,1,Perkin,A/5 211,1,True,Alone,7,1.0,0.0,0.0,0
0.0,2,"Givard, Mr. Hans Kristensen",1,30.0,0,0,250646,13.0,,S,Mr,1,Givard,2506,1,True,Alone,13,1.0,0.0,0.0,0
0.0,3,"Kiernan, Mr. Philip",1,26.0,1,0,367229,7.75,,Q,Mr,1,Kiernan,3672,2,False,Alone,3,1.0,0.0,0.0,0
1.0,1,"Newell, Miss. Madeleine",0,31.0,1,0,35273,113.275,D36,C,Miss,2,Newell,352,2,False,Newell-1-352-113.275-C,56,2.0,2.0,1.0,1
1.0,3,"Honkanen, Miss. Eliina",0,27.0,0,0,STON/O2. 3101283,7.925,,S,Miss,2,Honkanen,STON/O2. 31012,1,True,Alone,7,1.0,1.0,1.0,1
0.0,2,"Jacobsohn, Mr. Sidney Samuel",1,42.0,1,0,243847,27.0,,S,Mr,1,Jacobsohn,2438,2,False,Alone,13,1.0,0.0,0.0,0
1.0,1,"Bazzani, Miss. Albina",0,32.0,0,0,11813,76.2917,D15,C,Miss,2,Bazzani,118,1,True,Alone,76,1.0,1.0,1.0,1
0.0,2,"Harris, Mr. Walter",1,30.0,0,0,W/C 14208,10.5,,S,Mr,1,Harris,W/C 142,1,True,Alone,10,1.0,0.0,0.0,0
1.0,3,"Sunderland, Mr. Victor Francis",1,16.0,0,0,SOTON/OQ 392089,8.05,,S,Mr,1,Sunderland,SOTON/OQ 3920,1,True,Alone,8,1.0,1.0,1.0,0
0.0,2,"Bracken, Mr. James H",1,27.0,0,0,220367,13.0,,S,Mr,1,Bracken,2203,1,True,Alone,13,1.0,0.0,0.0,0
0.0,3,"Green, Mr. George Henry",1,51.0,0,0,21440,8.05,,S,Mr,1,Green,214,1,True,Alone,8,1.0,0.0,0.0,0
0.0,3,"Nenkoff, Mr. Christo",1,26.0,0,0,349234,7.8958,,S,Mr,1,Nenkoff,3492,1,True,Alone,7,1.0,0.0,0.0,0
1.0,1,"Hoyt, Mr. Frederick Maxfield",1,38.0,1,0,19943,90.0,C93,S,Mr,1,Hoyt,199,2,False,Alone,45,1.0,1.0,1.0,0
0.0,3,"Berglund, Mr. Karl Ivar Sven",1,22.0,0,0,PP 4348,9.35,,S,Mr,1,Berglund,PP 43,1,True,Alone,9,1.0,0.0,0.0,0
1.0,2,"Mellors, Mr. William John",1,19.0,0,0,SW/PP 751,10.5,,S,Mr,1,Mellors,SW/PP 7,1,True,Alone,10,1.0,1.0,1.0,0
0.0,3,"Lovell, Mr. John Hall (""Henry"")",1,20.5,0,0,A/5 21173,7.25,,S,Mr,1,Lovell,A/5 211,1,True,Alone,7,1.0,0.0,0.0,0
0.0,2,"Fahlstrom, Mr. Arne Jonas",1,18.0,0,0,236171,13.0,,S,Mr,1,Fahlstrom,2361,1,True,Alone,13,1.0,0.0,0.0,0
0.0,3,"Lefebre, Miss. Mathilde",0,18.0,3,1,4133,25.4667,,S,Miss,2,Lefebre,41,5,False,Lefebre-3-41-25.4667-S,5,4.0,0.0,0.0,0
1.0,1,"Harris, Mrs. Henry Birkhardt (Irene Wallach)",0,35.0,1,0,36973,83.475,C83,S,Mrs,2,Harris,369,2,False,Alone,41,1.0,1.0,1.0,1
0.0,3,"Larsson, Mr. Bengt Edvin",1,29.0,0,0,347067,7.775,,S,Mr,1,Larsson,3470,1,True,Alone,7,1.0,0.0,0.0,0
0.0,2,"Sjostedt, Mr. Ernst Adolf",1,59.0,0,0,237442,13.5,,S,Mr,1,Sjostedt,2374,1,True,Alone,13,1.0,0.0,0.0,0
1.0,3,"Asplund, Miss. Lillian Gertrud",0,5.0,4,2,347077,31.3875,,S,Miss,2,Asplund,3470,7,False,Asplund-3-3470-31.3875-S,4,4.0,3.0,0.75,1
0.0,2,"Leyson, Mr. Robert William Norman",1,24.0,0,0,C.A. 29566,10.5,,S,Mr,1,Leyson,C.A. 295,1,True,Alone,10,1.0,0.0,0.0,0
0.0,3,"Harknett, Miss. Alice Phoebe",0,18.0,0,0,W./C. 6609,7.55,,S,Miss,2,Harknett,W./C. 66,1,True,Alone,7,1.0,0.0,0.0,1
0.0,2,"Hold, Mr. Stephen",1,44.0,1,0,26707,26.0,,S,Mr,1,Hold,267,2,False,Alone,13,1.0,0.0,0.0,0
1.0,2,"Collyer, Miss. Marjorie ""Lottie""",0,8.0,0,2,C.A. 31921,26.25,,S,Miss,2,Collyer,C.A. 319,3,False,Collyer-2-C.A. 319-26.25-S,8,2.0,2.0,1.0,1
0.0,2,"Pengelly, Mr. Frederick William",1,19.0,0,0,28665,10.5,,S,Mr,1,Pengelly,286,1,True,Alone,10,1.0,0.0,0.0,0
0.0,2,"Hunt, Mr. George Henry",1,33.0,0,0,SCO/W 1585,12.275,,S,Mr,1,Hunt,SCO/W 15,1,True,Alone,12,1.0,0.0,0.0,0
0.0,3,"Zabour, Miss. Thamine",0,18.0,1,0,2665,14.4542,,C,Miss,2,Zabour,26,2,False,Zabour-3-26-14.4542-C,7,2.0,0.0,0.0,0
1.0,3,"Murphy, Miss. Katherine ""Kate""",0,18.0,1,0,367230,15.5,,Q,Miss,2,Murphy,3672,2,False,Murphy-3-3672-15.5-Q,7,2.0,2.0,1.0,1
0.0,2,"Coleridge, Mr. Reginald Charles",1,29.0,0,0,W./C. 14263,10.5,,S,Mr,1,Coleridge,W./C. 142,1,True,Alone,10,1.0,0.0,0.0,0
0.0,3,"Maenpaa, Mr. Matti Alexanteri",1,22.0,0,0,STON/O 2. 3101275,7.125,,S,Mr,1,Maenpaa,STON/O 2. 31012,1,True,Alone,7,1.0,0.0,0.0,0
0.0,3,"Attalah, Mr. Sleiman",1,30.0,0,0,2694,7.225,,C,Mr,1,Attalah,26,1,True,Alone,7,1.0,0.0,0.0,0
0.0,1,"Minahan, Dr. William Edward",1,44.0,2,0,19928,90.0,C78,Q,Rare,1,Minahan,199,3,False,Alone,30,1.0,0.0,0.0,0
0.0,3,"Lindahl, Miss. Agda Thorilda Viktoria",0,25.0,0,0,347071,7.775,,S,Miss,2,Lindahl,3470,1,True,Alone,7,1.0,0.0,0.0,1
1.0,2,"Hamalainen, Mrs. William (Anna)",0,24.0,0,2,250649,14.5,,S,Mrs,2,Hamalainen,2506,3,False,Hamalainen-2-2506-14.5-S,4,2.0,2.0,1.0,1
1.0,1,"Beckwith, Mr. Richard Leonard",1,37.0,1,1,11751,52.5542,D35,S,Mr,1,Beckwith,117,3,False,Alone,17,1.0,1.0,1.0,0
0.0,2,"Carter, Rev. Ernest Courtenay",1,54.0,1,0,244252,26.0,,S,Rare,1,Carter,2442,2,False,Alone,13,1.0,0.0,0.0,0
0.0,3,"Reed, Mr. James George",1,26.0,0,0,362316,7.25,,S,Mr,1,Reed,3623,1,True,Alone,7,1.0,0.0,0.0,0
0.0,3,"Strom, Mrs. Wilhelm (Elna Matilda Persson)",0,29.0,1,1,347054,10.4625,G6,S,Mrs,2,Strom,3470,3,False,Strom-3-3470-10.4625-S,3,2.0,0.0,0.0,0
0.0,1,"Stead, Mr. William Thomas",1,62.0,0,0,113514,26.55,C87,S,Mr,1,Stead,1135,1,True,Alone,26,1.0,0.0,0.0,0
0.0,3,"Lobb, Mr. William Arthur",1,30.0,1,0,A/5. 3336,16.1,,S,Mr,1,Lobb,A/5. 33,2,False,Alone,8,1.0,0.0,0.0,0
0.0,3,"Rosblom, Mrs. Viktor (Helena Wilhelmina)",0,41.0,0,2,370129,20.2125,,S,Mrs,2,Rosblom,3701,3,False,Rosblom-3-3701-20.2125-S,6,1.0,0.0,0.0,0
1.0,3,"Touma, Mrs. Darwis (Hanne Youssef Razi)",0,29.0,0,2,2650,15.2458,,C,Mrs,2,Touma,26,3,False,Touma-3-26-15.2458-C,5,1.0,1.0,1.0,1
1.0,1,"Thorne, Mrs. Gertrude Maybelle",0,45.0,0,0,PC 17585,79.2,,C,Mrs,2,Thorne,PC 175,1,True,Alone,79,1.0,1.0,1.0,1
1.0,1,"Cherry, Miss. Gladys",0,30.0,0,0,110152,86.5,B77,S,Miss,2,Cherry,1101,1,True,Alone,86,1.0,1.0,1.0,1
1.0,1,"Ward, Miss. Anna",0,35.0,0,0,PC 17755,512.3292,,C,Miss,2,Ward,PC 177,1,True,Alone,512,1.0,1.0,1.0,1
1.0,2,"Parrish, Mrs. (Lutie Davis)",0,50.0,0,1,230433,26.0,,S,Mrs,2,Parrish,2304,2,False,Alone,13,1.0,1.0,1.0,1
0.0,3,"Smith, Mr. Thomas",1,26.0,0,0,384461,7.75,,Q,Mr,1,Smith,3844,1,True,Alone,7,1.0,0.0,0.0,0
1.0,3,"Asplund, Master. Edvin Rojj Felix",1,3.0,4,2,347077,31.3875,,S,Master,0,Asplund,3470,7,False,Asplund-3-3470-31.3875-S,4,4.0,3.0,0.75,0
0.0,1,"Taussig, Mr. Emil",1,52.0,1,1,110413,79.65,E67,S,Mr,1,Taussig,1104,3,False,Alone,26,1.0,0.0,0.0,0
0.0,1,"Harrison, Mr. William",1,40.0,0,0,112059,50.0,B94,S,Mr,1,Harrison,1120,1,True,Alone,50,1.0,0.0,0.0,0
0.0,3,"Henry, Miss. Delia",0,18.0,0,0,382649,7.75,,Q,Miss,2,Henry,3826,1,True,Alone,7,1.0,0.0,0.0,1
0.0,2,"Reeves, Mr. David",1,36.0,0,0,C.A. 17248,10.5,,S,Mr,1,Reeves,C.A. 172,1,True,Alone,10,1.0,0.0,0.0,0
0.0,3,"Panula, Mr. Ernesti Arvid",1,16.0,4,1,3101295,39.6875,,S,Mr,1,Panula,31012,6,False,Alone,6,1.0,0.0,0.0,0
1.0,3,"Persson, Mr. Ernst Ulrik",1,25.0,1,0,347083,7.775,,S,Mr,1,Persson,3470,2,False,Alone,3,1.0,1.0,1.0,0
1.0,1,"Graham, Mrs. William Thompson (Edith Junkins)",0,58.0,0,1,PC 17582,153.4625,C125,S,Mrs,2,Graham,PC 175,2,False,Alone,76,1.0,1.0,1.0,1
1.0,1,"Bissette, Miss. Amelia",0,35.0,0,0,PC 17760,135.6333,C99,S,Miss,2,Bissette,PC 177,1,True,Alone,135,1.0,1.0,1.0,1
0.0,1,"Cairns, Mr. Alexander",1,41.5,0,0,113798,31.0,,S,Mr,1,Cairns,1137,1,True,Alone,31,1.0,0.0,0.0,0
1.0,3,"Tornquist, Mr. William Henry",1,25.0,0,0,LINE,7.8958,,S,Mr,1,Tornquist,LI,1,True,Alone,7,1.0,1.0,1.0,0
1.0,2,"Mellinger, Mrs. (Elizabeth Anne Maidment)",0,41.0,0,1,250644,19.5,,S,Mrs,2,Mellinger,2506,2,False,Mellinger-2-2506-19.5-S,9,2.0,2.0,1.0,1
0.0,1,"Natsch, Mr. Charles H",1,37.0,0,1,PC 17596,29.7,C118,C,Mr,1,Natsch,PC 175,2,False,Alone,14,1.0,0.0,0.0,0
1.0,3,"Healy, Miss. Hanora ""Nora""",0,18.0,0,0,370375,7.75,,Q,Miss,2,Healy,3703,1,True,Alone,7,1.0,1.0,1.0,1
1.0,1,"Andrews, Miss. Kornelia Theodosia",0,63.0,1,0,13502,77.9583,D7,S,Miss,2,Andrews,135,2,False,Alone,38,1.0,1.0,1.0,1
0.0,3,"Lindblom, Miss. Augusta Charlotta",0,45.0,0,0,347073,7.75,,S,Miss,2,Lindblom,3470,1,True,Alone,7,1.0,0.0,0.0,1
0.0,2,"Parkes, Mr. Francis ""Frank""",1,30.0,0,0,239853,13.0,,S,Mr,1,Parkes,2398,1,True,Alone,13,1.0,0.0,0.0,0
0.0,3,"Rice, Master. Eric",1,7.0,4,1,382652,29.125,,Q,Master,0,Rice,3826,6,False,Rice-3-3826-29.125-Q,4,5.0,0.0,0.0,0
1.0,3,"Abbott, Mrs. Stanton (Rosa Hunt)",0,35.0,1,1,C.A. 2673,20.25,,S,Mrs,2,Abbott,C.A. 26,3,False,Abbott-3-C.A. 26-20.25-S,6,1.0,1.0,1.0,1
0.0,3,"Duane, Mr. Frank",1,65.0,0,0,336439,7.75,,Q,Mr,1,Duane,3364,1,True,Alone,7,1.0,0.0,0.0,0
0.0,3,"Olsson, Mr. Nils Johan Goransson",1,28.0,0,0,347464,7.8542,,S,Mr,1,Olsson,3474,1,True,Alone,7,1.0,0.0,0.0,0
0.0,3,"de Pelsmaeker, Mr. Alfons",1,16.0,0,0,345778,9.5,,S,Mr,1,Pelsmaeker,3457,1,True,Alone,9,1.0,0.0,0.0,0
1.0,3,"Dorking, Mr. Edward Arthur",1,19.0,0,0,A/5. 10482,8.05,,S,Mr,1,Dorking,A/5. 104,1,True,Alone,8,1.0,1.0,1.0,0
0.0,1,"Smith, Mr. Richard William",1,41.5,0,0,113056,26.0,A19,S,Mr,1,Smith,1130,1,True,Alone,26,1.0,0.0,0.0,0
0.0,3,"Stankovic, Mr. Ivan",1,33.0,0,0,349239,8.6625,,C,Mr,1,Stankovic,3492,1,True,Alone,8,1.0,0.0,0.0,0
1.0,3,"de Mulder, Mr. Theodore",1,30.0,0,0,345774,9.5,,S,Mr,1,Mulder,3457,1,True,Alone,9,1.0,1.0,1.0,0
0.0,3,"Naidenoff, Mr. Penko",1,22.0,0,0,349206,7.8958,,S,Mr,1,Naidenoff,3492,1,True,Alone,7,1.0,0.0,0.0,0
1.0,2,"Hosono, Mr. Masabumi",1,42.0,0,0,237798,13.0,,S,Mr,1,Hosono,2377,1,True,Alone,13,1.0,1.0,1.0,0
1.0,3,"Connolly, Miss. Kate",0,22.0,0,0,370373,7.75,,Q,Miss,2,Connolly,3703,1,True,Alone,7,1.0,1.0,1.0,1
1.0,1,"Barber, Miss. Ellen ""Nellie""",0,26.0,0,0,19877,78.85,,S,Miss,2,Barber,198,1,True,Alone,78,1.0,1.0,1.0,1
1.0,1,"Bishop, Mrs. Dickinson H (Helen Walton)",0,19.0,1,0,11967,91.0792,B49,C,Mrs,2,Bishop,119,2,False,Alone,45,1.0,1.0,1.0,1
0.0,2,"Levy, Mr. Rene Jacques",1,36.0,0,0,SC/Paris 2163,12.875,D,C,Mr,1,Levy,SC/Paris 21,1,True,Alone,12,1.0,0.0,0.0,0
0.0,3,"Haas, Miss. Aloisia",0,24.0,0,0,349236,8.85,,S,Miss,2,Haas,3492,1,True,Alone,8,1.0,0.0,0.0,1
0.0,3,"Mineff, Mr. Ivan",1,24.0,0,0,349233,7.8958,,S,Mr,1,Mineff,3492,1,True,Alone,7,1.0,0.0,0.0,0
0.0,1,"Lewy, Mr. Ervin G",1,41.5,0,0,PC 17612,27.7208,,C,Mr,1,Lewy,PC 176,1,True,Alone,27,1.0,0.0,0.0,0
0.0,3,"Hanna, Mr. Mansour",1,23.5,0,0,2693,7.2292,,C,Mr,1,Hanna,26,1,True,Alone,7,1.0,0.0,0.0,0
0.0,1,"Allison, Miss. Helen Loraine",0,2.0,1,2,113781,151.55,C22 C26,S,Miss,2,Allison,1137,4,False,Allison-1-1137-151.55-S,37,4.0,2.0,0.5,1
1.0,1,"Saalfeld, Mr. Adolphe",1,41.5,0,0,19988,30.5,C106,S,Mr,1,Saalfeld,199,1,True,Alone,30,1.0,1.0,1.0,0
1.0,1,"Baxter, Mrs. James (Helene DeLaudeniere Chaput)",0,50.0,0,1,PC 17558,247.5208,B58 B60,C,Mrs,2,Baxter,PC 175,2,False,Alone,123,1.0,1.0,1.0,1
1.0,3,"Kelly, Miss. Anna Katherine ""Annie Kate""",0,18.0,0,0,9234,7.75,,Q,Miss,2,Kelly,92,1,True,Alone,7,1.0,1.0,1.0,1
1.0,3,"McCoy, Mr. Bernard",1,26.0,2,0,367226,23.25,,Q,Mr,1,McCoy,3672,3,False,Alone,7,1.0,1.0,1.0,0
0.0,3,"Johnson, Mr. William Cahoone Jr",1,19.0,0,0,LINE,7.8958,,S,Mr,1,Johnson,LI,1,True,Alone,7,1.0,0.0,0.0,0
1.0,2,"Keane, Miss. Nora A",0,20.0,0,0,226593,12.35,E101,Q,Miss,2,Keane,2265,1,True,Alone,12,1.0,1.0,1.0,1
0.0,3,"Williams, Mr. Howard Hugh ""Harry""",1,26.0,0,0,A/5 2466,8.05,,S,Mr,1,Williams,A/5 24,1,True,Alone,8,1.0,0.0,0.0,0
1.0,1,"Allison, Master. Hudson Trevor",1,0.92,1,2,113781,151.55,C22 C26,S,Master,0,Allison,1137,4,False,Allison-1-1137-151.55-S,37,4.0,2.0,0.5,0
1.0,1,"Fleming, Miss. Margaret",0,30.0,0,0,17421,110.8833,,C,Miss,2,Fleming,174,1,True,Alone,110,1.0,1.0,1.0,1
1.0,1,"Penasco y Castellana, Mrs. Victor de Satode (Maria Josefa Perez de Soto y Vallejo)",0,17.0,1,0,PC 17758,108.9,C65,C,Mrs,2,Castellana,PC 177,2,False,Alone,54,1.0,1.0,1.0,1
0.0,2,"Abelson, Mr. Samuel",1,30.0,1,0,P/PP 3381,24.0,,C,Mr,1,Abelson,P/PP 33,2,False,Alone,12,1.0,0.0,0.0,0
1.0,1,"Francatelli, Miss. Laura Mabel",0,30.0,0,0,PC 17485,56.9292,E36,C,Miss,2,Francatelli,PC 174,1,True,Alone,56,1.0,1.0,1.0,1
